TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69
0.0,0.6533287193092259,-0.30053903109247554,0.3464263652812005,-0.9999616694585026,-0.30798428148898455,-0.2849860201107501,-0.24812221892097291,0.22185792373182237,0.05162497752205045,0.17336621075775172,0.3579786652217466,0.05789848747518431,-0.18679896384956898,0.3046173017619989,-0.03456132094568074,-0.022923074621653255,0.1157943690304285,-0.05980037207269308,0.1670414831105349,0.33485269286961383,-0.2159499267700772,-0.14316118719585508,-0.12598807540623227,-0.1794012540940775,-0.2637065677186135,0.22171569922914497,-0.04444119833920637,0.18283011938117405,-0.1259788183264286,-0.2946729206309777,-0.1987815912240528,0.30951957821430315,0.09187822445162551,-0.14554036948073137,0.19743119833066652,-0.258131612403719,-0.4426900295690679,0.028153543954126843,0.18859063518300764,0.26169431180117364,-0.08590543443797954,-0.2477671167788982,-0.13593334697055326,-0.1160918752069186,0.129870857951126,0.06981331138961232,-0.1737299729649405,-0.13260843915268847,-0.3496562848408045,-0.1670596862680355,-0.28275564071610587,-0.037034280988184246,0.3710114059349379,-0.10308895583907189,0.09435577189177037,-0.3189463639704496,-0.14363787903154746,0.019452413814590255,-0.10513686465515948,-0.31782454856470455,0.18487828869716708,-0.020411688433755307,-0.16495361766620165,-0.08548769020856843,0.025130027667863094,0.09624426204521916,0.18410617108612837,-0.17421677431194801,-0.045745403921278
0.0059506144591901,-0.24470122802408242,-0.5259362783114814,-0.6007822536324727,-0.8068438038118595,-0.21200391270110133,-0.8529706381034886,0.25665837116618045,0.1337100044285841,0.22605360725118417,0.36664941988538263,-0.18898070635432682,0.48075435042516534,-1.1092591483812677,-0.5859158009650124,0.1735767822121239,0.10996555507114261,-0.36532725216394757,0.38039670533336006,-0.29965901282468893,-0.4379299296131795,0.3522989702772642,-0.025356109435349244,-0.48087937946804643,-0.25385743102994385,0.06644719712125745,0.2311831964099123,0.476041452165351,0.5350453363304564,0.05147470176910419,-0.0770495214797026,0.25265933680652286,-0.0028282357802145454,0.05994747576444526,0.24647511488758964,0.23548068017225202,0.5377496087019229,0.0939745243840574,0.3636399396678485,-0.08304390817216303,-0.16932025568540993,0.322729296961236,-0.34700086516749834,-0.7260179929964711,0.1190818781287623,0.1878050546774135,0.014424169779621783,-0.18173808271112557,0.04614103574319426,-0.022263471442387415,0.21273936014604822,-0.033031366651116334,-0.11217176005614547,0.033795973877033154,-0.12254815642064833,0.12467592359668347,0.05364211917865671,-0.11088160189751407,-0.13659434199587764,-0.0713874914042848,0.09099250374220717,0.019472637430285756,0.06996680212723708,-0.024173175839793653,0.15841447939012973,-0.15358714042770033,0.03116352996229506,-0.12416229445252473,0.042339799492477334,0.09859128856114908
0.015261738676321,0.5524255189198277,-0.5126266793158537,0.8087830836036078,-0.18094196999255843,-0.21590811153689976,-0.14411224399234474,0.26919025449796957,0.3483495916329581,0.20042124957314983,0.412059934498028,0.5432301257339371,0.2912787380012551,-0.671355320482814,0.7850909760759002,-0.07824068683587873,0.32726510707541556,0.2117035206068563,0.04666625179026408,-0.21532550198654987,0.40260601176963307,0.2713958953267195,-0.42977453941434657,0.2055367714024473,0.02955738439709089,-0.27586713971000304,-0.05514360094795188,0.207423381886433,0.0194179755824248,-0.1527640341257684,0.0672928310541754,-0.02527170556546115,0.03785665424415373,0.044149787527898894,-0.09975341634411995,0.18252073466879878,0.33718971345785426,0.12596560756768038,-0.06654470454876518,-0.009270682667046035,0.11053538869221073,-0.15260436440005873,-0.2621367590162396,0.206323298437722,0.019377498079665108,-0.22033616537598003,0.03516663490382831,0.4218748996349174,0.043766124274729624,0.049445888973811684,-0.17076615167908848,-0.42991946698906086,0.17669209549161474,0.0732940953981025,-0.14198614922744981,-0.011421776820744137,-0.08746648573365295,0.10050053483795816,0.0732314378704764,0.1470272167162257,0.1690604828567852,-0.04467353942991324,-0.1125411462107178,0.07672299477259273,-0.2167754055752557,-0.05540172554050717,-0.06459452424908117,-0.19775213932180224,-0.384839150762174,-0.12217066148137895
0.0171651860055275,-0.8442506949633095,1.3765267572077453,0.49723253447677973,-0.07464544301135008,-0.4923559161562838,0.32043737208932843,0.2831441651307276,-0.21552920264351333,-0.6431446689927107,0.21018625855739398,-0.24230430321536717,-0.014682679999777406,-0.6158618943654083,0.3096665242887469,0.08136407419100249,-0.1657577557825934,-0.15535949123901122,0.0553907734016953,0.14639786227562265,-0.20425780431642884,-0.6817414657796687,0.062168902056716074,0.06501552948308857,0.28767616499771453,-0.10703745822484473,0.0018995024522307073,-0.37621818255870954,-0.3530665896849279,0.24113263521815603,0.038892832609814985,-0.16420956760751715,0.20201952433724624,-0.09337511165444576,-0.058149087433868346,-0.14876761780642894,-0.14071776165094496,0.5170645851662432,-0.1580442221106959,-0.3514070026870235,0.36814130609750145,-0.19715660529102616,0.17572598295941222,0.09306153733843944,0.509379276190424,-0.053199891196283364,-0.22077975734664027,-0.04550981081257254,0.17195261012236912,-0.04291732741843506,0.2466793189448855,-0.16981345674606177,-0.014386288154073125,-0.0764225151889961,-0.2495988657236903,0.12487647333169535,0.17927102099717201,0.07763030506570738,-0.07484996665748991,-0.4058388988171468,0.19124339774686022,-0.21918250027777045,-0.017631353390588765,-0.15796011925902062,0.19497012687135276,0.03127954171955493,-0.06213272020978748,-0.08322197768994355,0.18726004683583877,-0.15110600936332602
0.0215305773122087,0.15091033497643003,0.5961873856128986,0.3689361493139373,0.6642221097087997,-0.32297226828256403,-0.036285998065920165,0.39821033957060625,-0.033395966667729225,-1.123265766686779,0.18478785951705484,-0.668324221721766,0.09406324157680569,-0.1201061899108973,0.24942910638273533,-0.00525494592189456,0.02473899065632581,0.29654393015724106,0.3355566797467773,-0.18011199515713472,-0.30436251587190916,-0.041116717017996456,-0.44433108496413987,0.1792882877371506,0.13818768203437384,-0.39553621923442234,0.7352337509873389,-0.21796718571638699,0.0718128892204053,-0.06514218089541768,-0.30842501245123816,0.11902153119416468,0.3081237527443374,0.13779453592588778,-0.03616961935665178,0.40917022203279046,-0.5696305084546056,0.08533948912370704,-0.02892431821570279,-0.013771191888051744,-0.08108274443759192,0.14264284321545959,-0.1750650165810586,-0.04338301500905895,-0.3210054431203069,0.10478356378310598,0.14201203019283343,0.12751224772251427,-0.12171346184648311,-0.050510172889316966,0.0665020994197643,-0.09820391886080519,0.24756557024019266,0.0572862232787029,0.016504882444385242,-0.19407202701548165,-0.2313846702778166,-0.04706152889002575,-0.043662584070983744,0.34066648382039183,-0.09847383875639217,0.26428437657700293,-0.15633026194722308,0.11827567420182365,0.05016492678987506,-0.29496471449424155,-0.22865152584406115,-0.12073355021160004,0.19867530637360636,-0.006850797070944282
0.0233757601547069,-0.32623773124403727,1.6247824409069747,1.2921267690661906,-0.5009053207118838,0.29611450120635574,0.23764885691096693,0.09519229875207406,-0.2135319842129327,0.07761010035423321,0.16431104038244887,0.15908430253744976,-0.06633068995523383,-0.2401128591206188,0.443799237346488,0.03722698350517541,-0.06394021953615636,-0.03060163571137562,-0.22036247085199803,-0.04746158898528652,0.020577839025931344,0.028195989781396584,-0.0829973472353767,-0.17983767863652025,0.4975573216291004,-0.3942631945938682,-0.37220917101652823,0.1629772882181488,-0.05231140269349386,-0.3597190185823778,-0.009537869950871617,0.2852518232843183,0.1449942612247136,0.17470075351489747,0.08106759156712774,-0.37932316687454165,0.17237732611116496,0.11969206644965381,-0.18878353201219955,0.3404467737514053,-0.220515102626857,0.33011798060418956,-0.3551293872626131,0.1775085654608585,0.07632795067048018,0.1485306509912361,-0.027904656282460263,-0.10450411570095652,0.1371915433634513,0.28432337763858223,-0.10541306617887386,0.21424165737385084,0.39295205522277704,-0.31070803661403007,0.20516255573178166,0.34575303483570174,0.0860099856606856,-0.45041962576005123,-0.0008280977588061004,-0.12894572887361544,-0.05518980798998667,0.01169542469111412,-0.08492645442200521,-0.24322429587648958,-0.011120240159589682,-0.20349873476747532,0.11368117939636528,0.028186412619286855,0.09161029070522997,-0.23686830465268774
0.0455997960795833,-0.18268274422311662,0.7823953443074414,1.0148229549051393,-0.17662077444095003,0.010368677289672128,0.00295262135118024,0.06428564184702955,0.13290671490976574,0.29212148971981405,0.223485076675742,-0.17542663202862366,-0.40993669159905516,-0.028478833720607936,-0.2238966481937976,0.3028372526358067,0.023877242797871904,-0.07530664320070322,-0.01106349038417103,-0.391170360793113,0.16064702725452135,0.02788933428837456,-0.06515326212093217,-0.26221385328913116,0.018297187478071054,0.027618069232775294,-0.06025850292495646,-0.41479087418450233,-0.07507622122821807,-0.2129595986258571,0.11083010290662823,-0.14168755126207783,0.07995011481988906,-0.1704714326992455,0.057466038991683614,-0.11064193298446505,-0.14669250672144052,-0.15395150382240494,0.2776241348028263,0.26985083557871525,0.20711788673725667,-0.12846741087865418,0.13973780614613604,-0.06286580570768685,-0.01462300820421881,0.041310045636034,0.11019167802939844,-0.3097385678614784,0.0332523644935467,0.06293241499957423,-0.04993541863059856,0.01714052612737242,0.10850170383390902,0.11159071134661004,-0.58134879359384,0.05568345676174643,0.06576244732686479,-0.3180575552677553,0.2742927891338393,0.10741048691757313,0.07486002956510596,-0.24800425903996076,-0.10488199224300415,0.09981258210986498,0.2063102336075435,0.20663944045784247,-0.0069542126444933905,-0.16187293019776497,0.18138943919074385,0.05486152838499206
0.0901777202819192,0.5072504685790272,0.6015217284397044,2.176064340718509,-0.32613663256308106,-0.6991651633322389,0.7522685228290833,0.0476463264308845,-0.48804744961688573,-0.5094046515999736,0.1561763370820469,0.11607803667855408,-0.67425300533548,0.2483841669149035,-0.19479523155737993,0.42104372181120236,-0.026580325081467526,0.10575678490982804,0.6671385438649771,-0.3826109964449074,0.5237389751792457,0.03309274844135254,-0.09905175158193624,-0.04236008235709648,-0.1648253267678536,0.4394895661981441,0.141854216566718,0.1076398934874764,-0.023924890120109527,-0.29235354006172914,-0.16115861131024672,0.045651219610999355,0.12916811131760098,-0.14343027080000217,-0.0435253401125917,0.11918802409629842,0.4085119479030874,0.21743356234408232,-0.12073800376551298,0.07571450428759141,-0.10017168308792092,0.295158795475364,0.025321604859639937,0.19399045621246044,-0.05206039592815385,0.19561199267574314,0.035237077351969806,-0.18276412308954817,0.016851185443794495,-0.05798298945605759,-0.4935688276913204,-0.1134311752542639,-0.01891796191103353,-0.17544056940118802,0.11006848414256323,-0.4105928385415646,-0.19926233576726748,0.15343094038722946,-0.06028825019147936,-0.08816677884809387,-0.0386288917478073,-0.18730289082288784,0.13517542018443898,-0.021870412893193112,-0.07162393295412743,-0.12567205996536115,-0.21558231680058607,-0.284398075291318,-0.06058427725592051,-0.017862319801410405
0.108536601088434,0.2316623049131295,0.6965898101543794,0.8161339692015293,0.6230624255550242,0.41111090079904505,-0.27730603583004854,0.18819492046559255,-0.23170935501199053,0.04831801462547234,-0.019747700660276826,-0.469868743569663,0.14345487169497187,-0.09823615778557421,0.4039938090627214,-0.08781572224338102,-0.018810684825953487,0.2891206122827013,0.3547877475238901,-0.16724491838350372,-0.1514717281132542,-0.04838875030851764,-0.2181390779853002,-0.12464284076588131,-0.47658445122013143,-0.5722483246345226,-0.29351666556126743,-0.04663326345745,0.20833232242084265,-0.2886731063775016,0.10858422153203998,0.14729456276412367,-0.06766145884389715,-0.12118202728608872,0.03560555947137099,0.1235129445448854,-0.0875019964117208,0.1104426811077901,0.028768022192951007,0.0010565580111941268,-0.13185363786949084,-0.12694831682043892,-0.09432235941279934,-0.03051424794351706,0.2576024903598574,-0.03514573610096509,-0.44103375437638886,0.11410397820042023,-0.02948223271180057,0.25018292597525055,-0.03027089499629844,0.2773207750314347,0.20047640718494195,0.2331079605005682,0.33763727055878384,0.27619140795254876,-0.04498782498217793,0.19540716142374182,0.16689656058086527,0.3432572741542615,0.14318276737423646,-0.02917851747041146,0.07312354359406041,0.0029733542548265367,-0.06271743619599632,0.12766905940574905,0.38586883037068465,0.013686977711757259,-0.1909824804531617,-0.09916997235705272
0.112106469276672,1.2322509062082991,-1.3827553566484112,1.2681531092233838,-0.22690531984673964,-0.35755080837294834,-1.546088021755238,1.6480969699507244,0.05569338318306758,0.1842895807105502,0.2788407867324431,-0.9356553181021595,-0.6067906893970089,0.04338336910050911,0.30534926998012973,0.6882878720975587,0.5234653425075807,-0.49177928559921774,-0.25350633490703767,0.2984686518923247,0.5801372260194484,0.36809590351345145,0.2895032166611673,-0.11430163141739325,0.09647586027654856,0.2599492017668837,0.20237371719649075,0.24840191669215617,0.003949081253296431,-0.08334655167449499,0.26019662343647365,-0.13416608807630523,-0.03197290478892423,0.1064481562084563,-0.15057688007427622,0.2503554439281844,0.13974499570963533,-0.5498572618263121,-0.21780769887505055,-0.11540875258599537,0.1963682031233793,-0.2720744920416813,0.09589514065096366,0.29002027463831676,-0.23189021264017645,-0.30633655223278433,-0.23374689072245777,-0.10632267974607183,-0.14992044057536624,-0.1311254099487893,0.23657197553260734,-0.03457033603199122,0.06516437582199605,0.04103472026520969,0.14321896361854702,0.07736460633742563,0.2084889865611857,-0.2578434864134921,-0.12772686801416444,-0.07252225353692242,0.31445474532443096,-0.14322723929377149,0.04196660348465389,-0.03198164200219984,0.045199716448874105,-0.08461151725155515,-0.03246233936522418,0.09183975431414576,0.11093407989276385,-0.13213150593209783
