TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
0.0152489763573463,0.19574931224961145,-0.15385935534195208,-0.08060874159918544,-0.020551833736333763,-0.15823788896472157,-0.052531438545729815,-0.02542131063109966,0.09626387140342359,0.030488046637466605,-0.02797644124329768,-0.09688151568186087,-0.07813988719494463,0.05145354894982808,-0.05302761032823768,-0.005589287933125087,0.01427895371300603,-0.013721945577022701,-0.11814895656304406,0.035954920485471206,-0.006519860423772694,-0.07711804588289216,0.011331277018194487,-0.013258640015824528,0.02914863178720786,0.0941604365263686,0.024376260410069562,-0.040894577304624286,0.0051854319402320475,-0.02349914562940744,-0.10065203603136567,-0.029318409756678106,-0.03412942551301747,0.006695235163007113,-0.011058515166143297,0.028325796767472402,-0.06195520376342866,0.03743592498048289,0.02083973471687347,-0.0052624443121059294,0.03075488753644333
0.0171508319673862,-0.7985758425837316,-0.24520658888073635,-0.19589554156188213,0.023282345035298885,-0.07260894990879228,-0.040731234817246734,-0.02213561964835322,0.07951921321512481,0.024905327827299772,-0.060873187247183665,-0.08364155159026405,-0.03656273688131905,0.019459536535168204,-0.004378465026778533,0.019204750972357486,0.014591690956689983,-0.03098960517939561,-0.11129696380230918,0.022709925482304615,-0.03162659086552569,-0.09502856849126722,-0.0020642097545679103,0.014275572807702142,0.015282117953048863,0.061505819628705646,0.03024988912690512,-0.005028067112623089,-0.001759318094904509,-0.02214567073081823,-0.032895194950831305,-0.012344040846741936,-0.020506564723785644,0.021580305421693795,0.01481416030878478,0.029161414287106852,-0.0781834348980002,-0.008043996038995997,0.018089863539819426,0.038914826446608104,0.005373721040660291
0.0215125728042562,-0.8144692119043001,0.048425093209031815,-0.0030941266036300214,0.014329378124211952,0.13044374845008005,-0.07488441218757666,-0.059553995589998306,0.013388012236579434,-0.016577042073534037,-0.049597106785465715,-0.06665924507669192,0.025435954570391054,-0.007089029395307477,-0.051871292273064404,0.014476498767587897,0.03610699159871799,-0.07819941154567989,-0.10811444346611485,0.013906082830139804,0.03555303787861772,-0.0801214322637401,0.015329221307899538,0.06514830666656661,-0.01837111372197167,0.004255175491746657,0.0229134252044472,-0.010354363557542911,0.045430502499487435,-0.06664461317533564,0.007133821093797196,-0.02122134955375927,-0.06304074115230351,0.020310286621602856,0.014020040133021182,-0.019362367943278436,-0.048656637319166335,-0.037341828477302094,0.012909885783152218,-0.018864223678741847,0.01808812054183731
0.0233562126500812,0.1991209010971773,-0.3980082230354928,-0.10973362741307623,0.0038888732732219986,0.10317228510212584,-0.07914810184388665,-0.05777949815567519,0.025695566176552467,-0.03691009089801236,-0.013162535017795523,-0.04292369453735131,-0.042073477412356536,0.005494746728997125,-0.07799856407735983,0.051678083004394144,0.09106635494397838,-0.05669734885401583,-0.06093312378644209,0.012828444907512275,0.05529681053071341,-0.07041294057884243,0.017179801277625806,0.10509256477962477,-0.01980094207842639,-0.04661747611978864,0.03975171180401309,0.020171522591456693,0.05682852134888117,-0.042683822581696146,0.040453204313472484,0.012368478226613225,-0.03872837508809526,-0.019123720541657504,0.01034691193788366,-0.03623931689900543,0.01492358930486013,-0.05318253818508775,0.005537063975465517,-0.028077567318448807,0.006627516788776338
0.0455616641763256,0.19347338410153087,-0.34800813197123903,-0.049656591675690316,0.005379796678785932,0.09878663885034492,-0.009663681452705276,-0.0717794860159,0.03768463533734589,-0.022386038030615583,0.004583893506564951,-0.031416625555753495,-0.011138426212536027,-0.009100488381387573,-0.06316303613454313,-0.02204636385661437,0.11707932267795153,-0.05790998662979576,-0.025067402988152014,0.01314784058419117,0.029420117735776852,-0.043965703111872846,0.02466156422090642,0.060552667054412444,0.00327395726323707,-0.029355705455855655,0.03378734909812197,0.0073971600663292544,0.05047925328047261,0.014244880143057245,-0.005383056138156434,0.03963398058881251,0.02510908185466785,-0.03994244225565177,0.004496520870304647,-0.03336630536867375,0.016339462368816286,-0.01936331063031976,0.006179595671795449,-0.039147244629266664,0.025018634314640534
0.0668858753704981,0.17579739430000396,-0.13702301924083796,0.0990681630065902,0.02140654041388903,0.16514697760056207,0.005406908826976687,-0.08300313133877257,-0.01812325784608964,-0.045787407786184946,-0.004304178834852454,-0.06174074205078514,-0.026156796602255363,-0.029042224653116903,-0.052476115928373084,-0.019444987305650873,0.05222522108987241,-0.030061872194957946,0.014426824858173183,-0.02986668077705509,0.007145825503411737,-0.05589613025936874,0.011219908201534415,0.021154564224828257,0.04842034840750737,-0.009606040270822474,0.007624067850622599,0.0013861406582291126,0.010003471493602901,0.004331522033288898,-0.015720402087875562,0.037470314979907715,0.11296977031450588,-0.001659247114890442,-0.015126652646246368,-0.012238013554510397,-0.007904108735207284,0.0550584764002508,-0.011743972370660034,-0.02231920526507782,0.056741183172141094
0.0901023109950052,-0.7885910297375316,-0.44589864080212827,-0.2510638237182924,0.027206215764605687,0.08204051370960734,0.037646341209469386,-0.05836124164271948,0.031712613680798835,-0.004433787927240833,-0.029828607247059193,-0.022078642860232436,0.017482212851619945,-0.05604540876555096,0.018141568129666396,-0.039573356685170674,0.006682227865555374,-0.09743229597383309,0.04337677238419101,-0.0009855610236588763,-0.008643895480455755,0.017355790608201003,0.02014741081176894,-0.0334998694876567,0.02926420491046516,-0.009338334802307245,-0.037836885912938385,-0.013741279114104327,-0.04338399215884365,-0.007850021769249003,0.012760111567552265,0.05013972508348217,0.06919947255835483,0.036318962973037154,0.026690635604809027,0.013170404249328364,-0.005658045206349201,0.041972326100638765,-0.03475890528759622,-0.026287805306793168,0.0322896690679494
0.108445839560347,0.17637320316347815,-0.10783621884134195,0.09656763033087153,-0.042485896176662596,0.19279960616138658,-0.032592360145204745,-0.1257220552187244,-0.03576603902513109,-0.014966651702844098,-0.04071148238011203,-0.06797489145541656,-0.0032074233839709983,-0.07628649455035798,0.0069481254386903136,-0.01034330538003834,-0.050876177782346606,-0.05737847710297444,0.026088513341923553,0.023059084501611884,0.005655372243407676,-0.010775086572624522,0.01711004834239547,-0.053383126081578046,0.053874062277259716,-0.03456997463169221,-0.059188481565275355,0.00015888351439671927,-0.03750953040695021,-0.030967526077032445,0.021438138608826086,-0.007297047935102269,0.03284726337660134,0.05701132114757358,0.01542747688492028,-0.014682751733077981,-0.03912918560369854,0.025779530785222684,-0.024653865889858656,-0.04871634220248801,0.015775055804229617
0.112012722518823,0.1854353865384845,0.06004678485155079,0.06842356281782541,-0.0746654718988497,0.24527821368015337,-0.17157019495090745,-0.1324524685557283,-0.0997726377828888,-0.03334942102170949,0.013987017800055452,-0.042247951176312026,0.03600644641899729,-0.09983558696541148,-0.014994294653302829,-0.034567611665213806,-0.10009370864485426,0.01146988150394576,-0.020298240493716715,0.012356553669798471,-0.033351424508055484,0.002719664055451772,0.0393585781534237,-0.07251049063221258,0.05021937971053948,-0.07368394503864789,-0.050856764842804374,-0.011670617322660514,-0.08077812940034601,-0.04576712728060556,-0.006984360612347266,-0.04169814247035709,-0.0032075429176705206,0.02430500649544839,0.012873259136932148,-0.014090455348700475,-0.02613180800293424,-0.04639257596202954,-0.00858135297293335,-0.0045684152917284905,-0.04462216428647211
0.1357168743468,0.21282945088043503,-0.34496533750987096,-0.23048433976175906,-0.3416637353087673,0.18762915750629242,-0.1697413008919115,0.03420990195934875,0.034235440098310435,0.010452862791107392,0.03597117523557192,0.04670828326456117,0.012956802776235638,-0.11527459147214907,0.0217225616724127,-0.07959239736160843,0.020269269992219736,-0.00285216935389036,-0.0605338330733479,-0.03226816203927264,0.014594127931920884,0.007787892320001068,-0.04067244348187303,-0.05136633210110408,0.05288557724351473,-0.05666910558154492,0.01969626602396145,-0.002957088989907823,-0.04854743279219825,0.023433161457214517,-0.07285225833889158,-0.03278566877260974,-0.03830436517032551,0.005831482724940871,-0.029396199497166615,-0.008011051694020235,0.01246116521093409,-0.003327730479041284,0.022837680313045068,0.008364024002261699,-0.011288485031429348
